date,label,cash,gross_exposure,equity,cash_weight
2023-06-05,SPY_buyhold,0.0,117028.17270856435,117028.17270856435,0.0
2023-06-06,SPY_buyhold,0.0,117283.01060947668,117283.01060947668,0.0
2023-06-07,SPY_buyhold,0.0,116877.46417199938,116877.46417199938,0.0
2023-06-08,SPY_buyhold,0.0,117584.41035082162,117584.41035082162,0.0
2023-06-09,SPY_buyhold,0.0,117795.38150387057,117795.38150387057,0.0
2023-06-12,SPY_buyhold,0.0,118863.99870641423,118863.99870641423,0.0
2023-06-13,SPY_buyhold,0.0,119647.6726974811,119647.6726974811,0.0
2023-06-14,SPY_buyhold,0.0,119790.13997027325,119790.13997027325,0.0
2023-06-15,SPY_buyhold,0.0,121275.2659643138,121275.2659643138,0.0
2023-06-16,SPY_buyhold,0.0,120862.18886624913,120862.18886624913,0.0
2023-06-20,SPY_buyhold,0.0,120235.12488454356,120235.12488454356,0.0
2023-06-21,SPY_buyhold,0.0,119619.0752522126,119619.0752522126,0.0
2023-06-22,SPY_buyhold,0.0,120050.86201219687,120050.86201219687,0.0
2023-06-23,SPY_buyhold,0.0,119143.27442419236,119143.27442419236,0.0
2023-06-26,SPY_buyhold,0.0,118656.50257626003,118656.50257626003,0.0
2023-06-27,SPY_buyhold,0.0,119957.36569795391,119957.36569795391,0.0
2023-06-28,SPY_buyhold,0.0,120017.86229353554,120017.86229353554,0.0
2023-06-29,SPY_buyhold,0.0,120490.907367739,120490.907367739,0.0
2023-06-30,SPY_buyhold,0.0,121912.78101238114,121912.78101238114,0.0
2023-07-03,SPY_buyhold,0.0,122053.03848258435,122053.03848258435,0.0
2023-07-05,SPY_buyhold,0.0,121871.52269816195,121871.52269816195,0.0
2023-07-06,SPY_buyhold,0.0,120917.1999518747,120917.1999518747,0.0
2023-07-07,SPY_buyhold,0.0,120611.92655657977,120611.92655657977,0.0
2023-07-10,SPY_buyhold,0.0,120917.1999518747,120917.1999518747,0.0
2023-07-11,SPY_buyhold,0.0,121687.24249403026,121687.24249403026,0.0
2023-07-12,SPY_buyhold,0.0,122666.34102699102,122666.34102699102,0.0
2023-07-13,SPY_buyhold,0.0,123639.95404999574,123639.95404999574,0.0
2023-07-14,SPY_buyhold,0.0,123562.93159740593,123562.93159740593,0.0
2023-07-17,SPY_buyhold,0.0,123991.96260357341,123991.96260357341,0.0
2023-07-18,SPY_buyhold,0.0,124913.29429709182,124913.29429709182,0.0
2023-07-19,SPY_buyhold,0.0,125191.08814725149,125191.08814725149,0.0
