date,label,cash,gross_exposure,equity,cash_weight
2024-10-11,equal_weight,0.0,159830.3926953899,159830.3926953899,0.0
2024-10-14,equal_weight,0.0,160751.4062763688,160751.4062763688,0.0
2024-10-15,equal_weight,0.0,158331.06531939073,158331.06531939073,0.0
2024-10-16,equal_weight,0.0,167226.12387271746,167226.12387271746,0.0
2024-10-17,equal_weight,0.0,167106.0495838713,167106.0495838713,0.0
2024-10-18,equal_weight,0.0,170363.53251876158,170363.53251876158,0.0
2024-10-21,equal_weight,0.0,175535.79003778013,175535.79003778013,0.0
2024-10-22,equal_weight,0.0,177071.8240956338,177071.8240956338,0.0
2024-10-23,equal_weight,0.0,173370.39718055632,173370.39718055632,0.0
2024-10-24,equal_weight,0.0,177377.75694767767,177377.75694767767,0.0
2024-10-25,equal_weight,0.0,182820.17749048927,182820.17749048927,0.0
2024-10-28,equal_weight,0.0,189575.87685421132,189575.87685421132,0.0
2024-10-29,equal_weight,0.0,187360.95982183807,187360.95982183807,0.0
2024-10-30,equal_weight,0.0,184547.21602008768,184547.21602008768,0.0
2024-10-31,equal_weight,0.0,173964.2505328232,173964.2505328232,0.0
2024-11-01,equal_weight,0.0,175894.04872886417,175894.04872886417,0.0
2024-11-04,equal_weight,0.0,174867.99316203827,174867.99316203827,0.0
2024-11-05,equal_weight,0.0,174358.79590663785,174358.79590663785,0.0
2024-11-06,equal_weight,0.0,178717.10366653636,178717.10366653636,0.0
2024-11-07,equal_weight,0.0,193591.17196750277,193591.17196750277,0.0
2024-11-08,equal_weight,0.0,200499.52844305974,200499.52844305974,0.0
2024-11-11,equal_weight,0.0,194967.7114619913,194967.7114619913,0.0
2024-11-12,equal_weight,0.0,190574.5061499513,190574.5061499513,0.0
2024-11-13,equal_weight,0.0,199250.21467780712,199250.21467780712,0.0
2024-11-14,equal_weight,0.0,200492.483323229,200492.483323229,0.0
2024-11-15,equal_weight,0.0,201308.5170276392,201308.5170276392,0.0
2024-11-18,equal_weight,0.0,194735.2660918964,194735.2660918964,0.0
2024-11-19,equal_weight,0.0,202311.9886919272,202311.9886919272,0.0
2024-11-20,equal_weight,0.0,203238.19936344802,203238.19936344802,0.0
2024-11-21,equal_weight,0.0,216071.41507672233,216071.41507672233,0.0
2024-11-22,equal_weight,0.0,225568.02614707538,225568.02614707538,0.0
2024-11-25,equal_weight,0.0,234083.792564374,234083.792564374,0.0
2024-11-26,equal_weight,0.0,227849.85181836004,227849.85181836004,0.0
2024-11-27,equal_weight,0.0,227652.76046493382,227652.76046493382,0.0
2024-11-29,equal_weight,0.0,243116.83209009308,243116.83209009308,0.0
2024-12-02,equal_weight,0.0,242037.28532615132,242037.28532615132,0.0
