date,label,SPY,QQQ,NVTS,IONQ
2023-01-04,equal_weight,0.24591047943978314,0.243633442832002,0.2613950401198296,0.2490610376083853
2023-01-05,equal_weight,0.2472829551804644,0.24394214578159712,0.25332696117161946,0.25544793786631886
2023-01-06,equal_weight,0.24445011335049496,0.24224831129143143,0.2576246196835961,0.25567695567447746
2023-01-09,equal_weight,0.23960243660276093,0.23911692615080296,0.26787138156590573,0.25340925568053035
2023-01-10,equal_weight,0.2400758418021486,0.2399347637839587,0.2678476921461153,0.2521417022677774
2023-01-11,equal_weight,0.23872134821113342,0.23967717398335064,0.27076460256783064,0.2508368752376853
2023-01-12,equal_weight,0.23159044080616623,0.2329262358657684,0.28108740277023575,0.2543959205578295
2023-01-13,equal_weight,0.22569300531777037,0.22767340811237935,0.27772196760231316,0.26891161896753707
2023-01-17,equal_weight,0.22582093538331216,0.228683554653142,0.2796050780332359,0.26589043193031
2023-01-18,equal_weight,0.2531406861392026,0.2532370186141623,0.2473465362897863,0.24627575895684878
2023-01-19,equal_weight,0.2572924205881769,0.2567305573822369,0.24463298306142808,0.24134403896815812
2023-01-20,equal_weight,0.25223081327258007,0.2538389785309022,0.24317182817347074,0.2507583800230469
2023-01-23,equal_weight,0.24608953632376196,0.2501589992142767,0.2530866785917784,0.250664785870183
2023-01-24,equal_weight,0.24565880697517828,0.24947898997830426,0.2577072338778942,0.24715496916862328
2023-01-25,equal_weight,0.2432376182837108,0.246379560963612,0.2624497470084027,0.2479330737442746
2023-01-26,equal_weight,0.24317227320873497,0.24838602377769334,0.2610904171490603,0.24735128586451138
2023-01-27,equal_weight,0.2416419504982599,0.24870835450988418,0.26711929999282974,0.24253039499902623
2023-01-30,equal_weight,0.2439978457315786,0.2491819334553874,0.2604706270070122,0.24634959380602184
2023-01-31,equal_weight,0.24566866708246177,0.2509582248847299,0.26002686298338173,0.24334624504942673
2023-02-01,equal_weight,0.2406270109221091,0.24260101275920534,0.2628846156029059,0.2538873607157797
2023-02-02,equal_weight,0.22936231001924715,0.23610623197368674,0.2594206248675832,0.2751108331394828
2023-02-03,equal_weight,0.22873364854816425,0.23375906225568555,0.2596979238087293,0.2778093653874209
2023-02-06,equal_weight,0.23071282839581778,0.235224802781958,0.2567396449779766,0.2773227238442476
2023-02-07,equal_weight,0.23415211980226328,0.24053170786460396,0.2608448449292564,0.2644713274038763
2023-02-08,equal_weight,0.23635555928780336,0.24111460578390173,0.2536665037080534,0.2688633312202415
2023-02-09,equal_weight,0.2419077072589147,0.24673652550006622,0.25757873899951755,0.2537770282415015
2023-02-10,equal_weight,0.241621819792236,0.24425738573810765,0.25476340201568926,0.25935739245396705
2023-02-13,equal_weight,0.24189795485039897,0.24557027921456437,0.2516222362794875,0.26090952965554925
2023-02-14,equal_weight,0.23643214381204467,0.24190639974583333,0.2613124587563051,0.26034899768581693
2023-02-15,equal_weight,0.240464714569851,0.2416395554760208,0.24855323361061304,0.26934249634351504
2023-02-16,equal_weight,0.24346146754648962,0.24341180323059336,0.2547279229636239,0.25839880625929307
2023-02-17,equal_weight,0.24906866686803522,0.24788005836199722,0.25811586147291604,0.24493541329705157
2023-02-21,equal_weight,0.2580657144017096,0.25588698880664035,0.23980543584861877,0.24624186094303122
2023-02-22,equal_weight,0.25215034288569266,0.25055388686479646,0.250135271905952,0.247160498343559
2023-02-23,equal_weight,0.24816604447391863,0.2474323943561537,0.2614169659296968,0.24298459524023078
2023-02-24,equal_weight,0.2457998935490808,0.24357162218634582,0.2780494271105384,0.2325790571540349
2023-02-27,equal_weight,0.24176553579211374,0.2404704583272577,0.2867855621788347,0.23097844370179385
2023-02-28,equal_weight,0.23942066453915634,0.23871258094640474,0.28682544962995316,0.23504130488448574
2023-03-01,equal_weight,0.24498605078319816,0.24323083209985386,0.27646432035625773,0.23531879676069023
2023-03-02,equal_weight,0.24684747557842962,0.24784261323318063,0.24983815385176047,0.25547175733662925
2023-03-03,equal_weight,0.2425913308368466,0.24468066037531197,0.2516076842646359,0.2611203245232055
2023-03-06,equal_weight,0.2440145579290041,0.24622475726747417,0.25250839961130933,0.25725228519221244
2023-03-07,equal_weight,0.2416852126095527,0.24463289112334738,0.25439389741241697,0.2592879988546829
2023-03-08,equal_weight,0.23612390647982356,0.23980600560107165,0.26501773533818557,0.2590523525809193
2023-03-09,equal_weight,0.24061646679632134,0.2446484466199239,0.2580166632794964,0.25671842330425837
2023-03-10,equal_weight,0.2439206402227281,0.24810511495811102,0.2586811310620563,0.24929311375710464
2023-03-13,equal_weight,0.2391494046989022,0.24540583862495782,0.26262762684995156,0.2528171298261883
2023-03-14,equal_weight,0.23870681281624412,0.24650589949411159,0.26232504151391195,0.2524622461757323
2023-03-15,equal_weight,0.24191744725774467,0.2527124965875942,0.2489769199762255,0.25639313617843573
2023-03-16,equal_weight,0.2461752542354683,0.24750887523619963,0.26440220012743515,0.24191367040089698
2023-03-17,equal_weight,0.24787895966907075,0.25097853047704755,0.2582670781847722,0.24287543166910952
2023-03-20,equal_weight,0.2503783164398467,0.25198574399154744,0.2608127296159065,0.23682320995269923
2023-03-21,equal_weight,0.242388360799345,0.24422190774406566,0.27433243336643964,0.2390572980901497
2023-03-22,equal_weight,0.24539019842452392,0.24811387072411883,0.27140361127876855,0.23509231957258872
2023-03-23,equal_weight,0.24227428108622048,0.24719990136255654,0.269586020392548,0.24093979715867497
2023-03-24,equal_weight,0.24642673236631635,0.2507169332783449,0.25737251121086413,0.24548382314447464
2023-03-27,equal_weight,0.24075628211016994,0.24281555535549912,0.2652675330869259,0.2511606294474051
2023-03-28,equal_weight,0.24977328208732782,0.25113531743316453,0.25936067768715865,0.23973072279234903
2023-03-29,equal_weight,0.2418417530430878,0.2440471308018899,0.2643863692484825,0.24972474690653984
2023-03-30,equal_weight,0.25207979419710613,0.2526754947138178,0.24874424188075853,0.2465004692083176
2023-03-31,equal_weight,0.2383388497499506,0.23949956734817957,0.24392929990242165,0.2782322829994482
2023-04-03,equal_weight,0.23980906406153932,0.23947865514063185,0.24182645723398793,0.27888582356384095
2023-04-04,equal_weight,0.2293986851303004,0.22958365438063344,0.23261911348812028,0.308398547000946
2023-04-05,equal_weight,0.2367581700094401,0.23522566956372518,0.2273947956030708,0.3006213648237639
2023-04-06,equal_weight,0.23596331978591759,0.235099506331933,0.22376753624233775,0.30516963763981164
2023-04-10,equal_weight,0.2342118296521305,0.23298324808864074,0.22843364370164856,0.30437127855758034
2023-04-11,equal_weight,0.23612124232897524,0.23331250921110255,0.2269308747565979,0.3036353737033243
2023-04-12,equal_weight,0.23918126224924458,0.2352070805116207,0.22543703673423224,0.30017462050490235
2023-04-13,equal_weight,0.23785532825854144,0.23535733060207073,0.22190797539847576,0.3048793657409122
2023-04-14,equal_weight,0.24909265823961851,0.2500733297044707,0.25152997828283197,0.24930403377307872
2023-04-17,equal_weight,0.25092137928453356,0.2512213120268496,0.2535877890181389,0.24426951967047786
2023-04-18,equal_weight,0.2509486818559889,0.2511005871858764,0.25940481506489343,0.23854591589324123
2023-04-19,equal_weight,0.25349592946473565,0.25357295946244773,0.2564419954730002,0.23648911559981659
2023-04-20,equal_weight,0.2551682703849712,0.25468954070956834,0.25764727654896885,0.23249491235649167
2023-04-21,equal_weight,0.25274618756567474,0.2523391501145758,0.2591469269572656,0.23576773536248397
2023-04-24,equal_weight,0.26145537841064825,0.26021878462318265,0.25067074301284475,0.22765509395332434
2023-04-25,equal_weight,0.2717233599093309,0.2696165094090308,0.23183312773587927,0.22682700294575897
2023-04-26,equal_weight,0.27347705257551896,0.2741635150023312,0.2276743993259033,0.22468503309624666
2023-04-27,equal_weight,0.2759327558546827,0.27860070752412214,0.21701462465101928,0.22845191197017575
2023-04-28,equal_weight,0.25272493534268947,0.25194074918888293,0.2493254669966335,0.24600884847179416
2023-05-01,equal_weight,0.25236022802005953,0.25154259763589876,0.2510876192673284,0.24500955507671343
2023-05-02,equal_weight,0.2521100156125479,0.25193308534799896,0.25652441269436366,0.23943248634508948
2023-05-03,equal_weight,0.24741167517630067,0.24731768997913864,0.2642206051948839,0.24105002964967678
2023-05-04,equal_weight,0.24467158110756088,0.24545383087774195,0.2626933493819058,0.24718123863279132
2023-05-05,equal_weight,0.23850448248236022,0.2399111587808211,0.27099708614886675,0.25058727258795194
2023-05-08,equal_weight,0.23202821151217282,0.23391260529957206,0.2800142117991301,0.2540449713891252
2023-05-09,equal_weight,0.23019588809546676,0.23161141165277624,0.2755764451897744,0.2626162550619824
2023-05-10,equal_weight,0.22489517488251676,0.2276765615305094,0.269236783273312,0.2781914803136619
2023-05-11,equal_weight,0.22558939781781948,0.22952425327732293,0.26253309583954537,0.2823532530653123
2023-05-12,equal_weight,0.2503866943283169,0.2501837437647922,0.24950392804599741,0.24992563386089348
2023-05-15,equal_weight,0.23775722321102594,0.2380296960205418,0.2508373624010491,0.273375718367383
2023-05-16,equal_weight,0.21991895909111553,0.22190317009458127,0.2810682824188933,0.27710958839540994
2023-05-17,equal_weight,0.21179598171658204,0.21369953073167205,0.2788206246179381,0.29568386293380783
2023-05-18,equal_weight,0.21047088179008885,0.21424299363719154,0.28003320218655303,0.29525292238616657
2023-05-19,equal_weight,0.21177623025727396,0.21539943621094318,0.2821806171337737,0.2906437163980092
2023-05-22,equal_weight,0.19481128312988188,0.1987288850240834,0.27961746295195405,0.3268423688940806
2023-05-23,equal_weight,0.19188529293025838,0.19545631639393662,0.28797047030802825,0.3246879203677768
2023-05-24,equal_weight,0.20698842659473599,0.21128979318288277,0.2481419114466808,0.3335798687757003
2023-05-25,equal_weight,0.21334618108680786,0.22116352268522618,0.2542430738481569,0.311247222379809
2023-05-26,equal_weight,0.24005572963791347,0.24269728704294266,0.2668511552991243,0.25039582802001953
2023-05-30,equal_weight,0.23406581615238253,0.23762421282398768,0.2600935792496766,0.26821639177395323
2023-05-31,equal_weight,0.23424544158710636,0.23777278604600718,0.26297488364928673,0.26500688871759975
2023-06-01,equal_weight,0.2334143213159148,0.23741055386600562,0.26929074334342634,0.2598843814746532
2023-06-02,equal_weight,0.2438826839163108,0.24635595955728884,0.2795459998071609,0.2302153567192395
2023-06-05,equal_weight,0.23918446446929037,0.24224463184676825,0.2771452077534688,0.24142569593047256
2023-06-06,equal_weight,0.23961945118071362,0.24211688969075193,0.277660219116985,0.24060344001154946
2023-06-07,equal_weight,0.24189788117914976,0.24110610166898885,0.28220637896980755,0.23478963818205395
2023-06-08,equal_weight,0.23354081811969055,0.23424906491082975,0.2782833479660816,0.25392676900339806
2023-06-09,equal_weight,0.23470147162422259,0.2358899126757181,0.2770687544003768,0.25233986129968233
2023-06-12,equal_weight,0.24815263076472036,0.24948101228270075,0.2584072527354753,0.2439591042171037
2023-06-13,equal_weight,0.2469597716300071,0.24855090376934713,0.26123358178950706,0.24325574281113865
2023-06-14,equal_weight,0.25061914765591237,0.2537647871118879,0.2650542325245008,0.230561832707699
2023-06-15,equal_weight,0.25493369448082837,0.2580106266351568,0.25539664361174985,0.23165903527226503
2023-06-16,equal_weight,0.25758864749553234,0.2599424868894082,0.2532682063022346,0.22920065931282482
2023-06-20,equal_weight,0.2615096417378655,0.26489584714580444,0.24909576443635706,0.22449874667997308
2023-06-21,equal_weight,0.26349799969013227,0.2646284311681934,0.24670089321636068,0.2251726759253138
2023-06-22,equal_weight,0.2618929846047233,0.2651627374553982,0.24486902650345174,0.22807525143642665
2023-06-23,equal_weight,0.2621537426526836,0.26479728283343273,0.24447120551031395,0.22857776900356974
2023-06-26,equal_weight,0.25507890684429424,0.2552399950891554,0.24347931410770093,0.24620178395884934
2023-06-27,equal_weight,0.24683041544761086,0.24778787577276837,0.25252623262747426,0.25285547615214654
2023-06-28,equal_weight,0.22997377124862325,0.23119979126151657,0.24803032469593458,0.2907961127939256
2023-06-29,equal_weight,0.22901395409080602,0.22887171187738406,0.2497796420978782,0.29233469193393186
2023-06-30,equal_weight,0.227117910436742,0.22778881062785433,0.25856015662676707,0.28653312230863676
2023-07-03,equal_weight,0.22812562446087084,0.2290747878117209,0.25596326761712535,0.2868363201102829
2023-07-05,equal_weight,0.22408458064914663,0.2253459819769951,0.2554353802130573,0.2951340571608011
2023-07-06,equal_weight,0.23012986799527504,0.23147534878146292,0.25086371031146976,0.2875310729117922
2023-07-07,equal_weight,0.2288176204035103,0.22997190381493565,0.25481102870894745,0.28639944707260667
2023-07-10,equal_weight,0.22526803862491232,0.22590682321321115,0.25169681136100885,0.29712832680086765
2023-07-11,equal_weight,0.22666249498594646,0.226982770023884,0.25287863893949636,0.2934760960506732
2023-07-12,equal_weight,0.24887526840645874,0.24940284915209845,0.24297218222812322,0.25874970021331956
2023-07-13,equal_weight,0.2484004035227438,0.25115995263099544,0.24874297767680148,0.25169666616945924
2023-07-14,equal_weight,0.25666451915867755,0.25962288585938204,0.2398570465733025,0.243855548408638
2023-07-17,equal_weight,0.24819490372932945,0.25252329763452,0.24087657430515264,0.2584052243309979
2023-07-18,equal_weight,0.2442376463309933,0.24868205031386995,0.24094907578004188,0.26613122757509494
2023-07-19,equal_weight,0.24736152247532675,0.2512452923467978,0.2357087161997618,0.26568446897811365
2023-07-20,equal_weight,0.2545371686293943,0.25426082898100677,0.22662425017042823,0.2645777522191707
2023-07-21,equal_weight,0.25682755045511013,0.25577927573577086,0.2293810221302343,0.25801215167888464
2023-07-24,equal_weight,0.2580822676448302,0.2562944529089679,0.2280407496700853,0.25758252977611673
2023-07-25,equal_weight,0.2515461618155772,0.25081204766728116,0.23282480178300524,0.2648169887341364
2023-07-26,equal_weight,0.24921696874400334,0.2485162977487385,0.24137168649581495,0.26089504701144317
2023-07-27,equal_weight,0.25022258192419605,0.25058562968062237,0.246245522591393,0.2529462658037885
2023-07-28,equal_weight,0.2394467648636489,0.2417946863053347,0.24200806406990547,0.2767504847611108
2023-07-31,equal_weight,0.23219092734695396,0.23414422330148288,0.24609126787605626,0.28757358147550693
2023-08-01,equal_weight,0.228392910201384,0.23043939093252933,0.24849686925375267,0.292670829612334
2023-08-02,equal_weight,0.2373122840981482,0.23748806223547145,0.24056746998694126,0.284632183679439
2023-08-03,equal_weight,0.23743332098383158,0.2379102216396689,0.23968380599550673,0.2849726513809928
2023-08-04,equal_weight,0.24138505563354973,0.2418312683225843,0.24007272597601492,0.27671095006785107
2023-08-07,equal_weight,0.25188418737101037,0.25228434642512,0.23937687624225232,0.2564545899616173
2023-08-08,equal_weight,0.25369522184205207,0.25303815694816506,0.23800280839804555,0.2552638128117373
2023-08-09,equal_weight,0.25719388012889655,0.2560382503238363,0.24976269283133554,0.23700517671593155
2023-08-10,equal_weight,0.25826149945413013,0.2574838106340454,0.25127665509144453,0.23297803482037982
2023-08-11,equal_weight,0.25624497263243007,0.2539926551967255,0.2336929131466159,0.2560694590242284
2023-08-14,equal_weight,0.25779755463554427,0.2569806565428413,0.24255113242217144,0.24267065639944307
2023-08-15,equal_weight,0.2506270342220687,0.25009507571787787,0.24966798462174059,0.24960990543831282
2023-08-16,equal_weight,0.2634196127965621,0.2619996411545642,0.24205318245474114,0.23252756359413254
2023-08-17,equal_weight,0.2695960478710682,0.26725031777614794,0.23525814556394486,0.227895488788839
2023-08-18,equal_weight,0.26669511513802907,0.2639158896131883,0.23695291414558606,0.23243608110319652
2023-08-21,equal_weight,0.25861153745842774,0.2583587641420206,0.2424092253311116,0.24062047306844
2023-08-22,equal_weight,0.25553680018845554,0.25561457893392114,0.24217675749811304,0.24667186337951028
2023-08-23,equal_weight,0.24437213258936047,0.24529759150298378,0.24658297253938838,0.26374730336826735
2023-08-24,equal_weight,0.25156090196706066,0.25058887364387106,0.24783751726593045,0.250012707123138
2023-08-25,equal_weight,0.2506895612155042,0.24989490757464447,0.2511668504074967,0.2482486808023548
2023-08-28,equal_weight,0.24939794293515138,0.2489002991889612,0.24625101326109466,0.2554507446147927
2023-08-29,equal_weight,0.24741180296251888,0.24871564745757346,0.2339451812382028,0.26992736834170483
2023-08-30,equal_weight,0.24356331159754804,0.24520237966352326,0.2366516559580363,0.2745826527808925
2023-08-31,equal_weight,0.2402193173329033,0.2429164898562484,0.2445456173806159,0.27231857543023247
2023-09-01,equal_weight,0.23987055859214804,0.24185609057486349,0.24180378781411768,0.27646956301887066
2023-09-05,equal_weight,0.23475974071567288,0.23803259992403572,0.23279518218216302,0.2944124771781284
2023-09-06,equal_weight,0.23202648070904394,0.23476720512335153,0.2308320386997647,0.30237427546783985
2023-09-07,equal_weight,0.2547176312599539,0.2549892001438305,0.2506827189947544,0.23961044960146138
2023-09-08,equal_weight,0.2485425919949025,0.24878060418724962,0.24453366886936234,0.25814313494848556
2023-09-11,equal_weight,0.24901589612104402,0.25054352867042273,0.23897853039392947,0.26146204481460367
2023-09-12,equal_weight,0.2501372436347901,0.2502538571111394,0.24048588170123628,0.2591230175528343
2023-09-13,equal_weight,0.25473305000486424,0.25552465760101223,0.2346285172084852,0.25511377518563827
2023-09-14,equal_weight,0.25799172442476703,0.258679252598406,0.2362065714547273,0.24712245152209972
2023-09-15,equal_weight,0.26169541987591605,0.26104504303109055,0.23690129562170487,0.24035824147128865
2023-09-18,equal_weight,0.2642503509201731,0.2637137230300762,0.2425387692243495,0.2294971568254012
2023-09-19,equal_weight,0.2672938001708676,0.26673561407354307,0.23881792845759653,0.22715265729799272
2023-09-20,equal_weight,0.2724853489248255,0.27048454032667407,0.23783143475354449,0.2191986759949561
2023-09-21,equal_weight,0.25423636199548666,0.25468406605500127,0.24981672038098102,0.24126285156853114
2023-09-22,equal_weight,0.2536306869197223,0.2546854732247511,0.2549106977223409,0.23677314213318573
2023-09-25,equal_weight,0.2529790992642414,0.254168985007054,0.2553738118834608,0.23747810384524376
2023-09-26,equal_weight,0.25471075784096386,0.25582442708652225,0.25240581614879076,0.2370589989237232
2023-09-27,equal_weight,0.24876630560293903,0.25033949931122274,0.24932004889042778,0.25157414619541046
2023-09-28,equal_weight,0.244813180625452,0.2469903360884937,0.24216846348736484,0.26602801979868934
2023-09-29,equal_weight,0.24535121682371092,0.24831552600174622,0.24792860440459932,0.2584046527699435
2023-10-02,equal_weight,0.2450675498388432,0.250197938709194,0.24774054760884562,0.256993963843117
2023-10-03,equal_weight,0.249971070352384,0.2541271217969636,0.24617582247065323,0.24972598537999913
2023-10-04,equal_weight,0.24628198628543135,0.2519492210852802,0.24259160796215723,0.25917718466713113
2023-10-05,equal_weight,0.25309479239476407,0.25227283861162264,0.2383057426034793,0.25632662639013387
2023-10-06,equal_weight,0.25062383011694106,0.2510153536167288,0.23726934808067893,0.26109146818565115
2023-10-09,equal_weight,0.2579646893154445,0.25803335749283624,0.22832441596045625,0.2556775372312631
2023-10-10,equal_weight,0.24976088284107684,0.2499102037799263,0.23118715688823033,0.2691417564907665
2023-10-11,equal_weight,0.25194022806425814,0.252853797469259,0.23006199469603064,0.26514397977045223
2023-10-12,equal_weight,0.2535359650037744,0.2551264482090885,0.23109051867461117,0.26024706811252596
2023-10-13,equal_weight,0.26102314459005305,0.26065730221603295,0.2253333227735051,0.25298623042040885
2023-10-16,equal_weight,0.26172337919422206,0.2615595574237711,0.22358535088947248,0.2531317124925343
2023-10-17,equal_weight,0.26187805329420777,0.2608688387124356,0.22448746676294382,0.25276564123041295
2023-10-18,equal_weight,0.2647363778291513,0.2637715641983637,0.22494320680215527,0.24654885117032985
2023-10-19,equal_weight,0.2511901017666423,0.2504847292003153,0.2503632346544575,0.24796193437858496
2023-10-20,equal_weight,0.255662238686013,0.25426547411302447,0.2512489102737913,0.2388233769271711
2023-10-23,equal_weight,0.257320397333353,0.25713251768285367,0.24380112118108985,0.24174596380270344
2023-10-24,equal_weight,0.26380225834297255,0.2641822399596976,0.25775520963895343,0.21426029205837657
2023-10-25,equal_weight,0.26971397286676774,0.26732828883783055,0.25301980867066415,0.20993792962473756
2023-10-26,equal_weight,0.2725682790155312,0.26821797365519034,0.254393446567534,0.2048203007617446
2023-10-27,equal_weight,0.27075105277798195,0.268927906577081,0.25140720968235475,0.20891383096258237
2023-10-30,equal_weight,0.2803064433372342,0.2782289211901929,0.24122311476078073,0.20024152071179224
2023-10-31,equal_weight,0.2747800890660907,0.2723375825124946,0.2549390197218854,0.19794330869952934
2023-11-01,equal_weight,0.26955111452667546,0.26892405700567495,0.2578377454031702,0.2036870830644794
2023-11-02,equal_weight,0.24927720537587503,0.24815557023433443,0.2507356224525618,0.25183160193722887
2023-11-03,equal_weight,0.2441737782547814,0.24370742939426426,0.25801819032164075,0.25410060202931345
2023-11-06,equal_weight,0.24833847775526352,0.2483041128881178,0.2537543492833677,0.24960306007325092
2023-11-07,equal_weight,0.24634413250761839,0.24793271891599866,0.25310084882551825,0.2526222997508647
2023-11-08,equal_weight,0.24885791636005178,0.25044051766367587,0.24702222500729348,0.2536793409689788
2023-11-09,equal_weight,0.250372754373877,0.2519912366023425,0.24446437932185913,0.25317162970192136
2023-11-10,equal_weight,0.2489981438970347,0.25230476095443505,0.2633673669391652,0.23532972820936499
2023-11-13,equal_weight,0.2467606670529285,0.2494956483933205,0.2508164772744394,0.2529272072793116
2023-11-14,equal_weight,0.23915600999084197,0.24231090913841047,0.25433140711228025,0.26420167375846726
2023-11-15,equal_weight,0.23633552129757263,0.23912720091106543,0.2578438003011565,0.26669347749020533
2023-11-16,equal_weight,0.25111692639989025,0.2512762768601288,0.25861119311867403,0.23899560362130678
2023-11-17,equal_weight,0.24711557207764365,0.24702284044465947,0.2613394698080637,0.24452211766963317
2023-11-20,equal_weight,0.2456204969695126,0.24661916660669211,0.26372554513265367,0.24403479129114164
2023-11-21,equal_weight,0.25038285988910525,0.25048629456067667,0.26068594869430517,0.23844489685591289
2023-11-22,equal_weight,0.2481547145214789,0.24831466527441284,0.2656263746203573,0.237904245583751
2023-11-24,equal_weight,0.24734133941343517,0.2469998256586824,0.26982500048084923,0.23583383444703315
2023-11-27,equal_weight,0.250646823182083,0.25053342097901843,0.2644393356693947,0.23438042016950394
2023-11-28,equal_weight,0.24900546357897324,0.24929829499247236,0.26696629284497675,0.2347299485835776
2023-11-29,equal_weight,0.24792709923717235,0.2481515020468074,0.2648717340833654,0.23904966463265476
2023-11-30,equal_weight,0.2511481760754747,0.24976008185191165,0.26271793770478197,0.23637380436783167
2023-12-01,equal_weight,0.24209419326108353,0.2416956214162802,0.2483147904657968,0.26789539485683955
2023-12-04,equal_weight,0.24012554547437204,0.23875797284259404,0.2510533240318767,0.2700631576511572
2023-12-05,equal_weight,0.2446440808597525,0.24390965411919122,0.25124695725326607,0.26019930776779027
2023-12-06,equal_weight,0.2430647741222661,0.2419082868805171,0.2562593919949849,0.2587675470022319
2023-12-07,equal_weight,0.24011297221315905,0.2404745754930631,0.2612244355121641,0.2581880167816139
2023-12-08,equal_weight,0.23868448537855036,0.23908141709109576,0.2571943306510376,0.2650397668793162
