date,label,cash,gross_exposure,equity,cash_weight
2019-09-03,strategy_topk_horizon,0.0,100252.14531312847,100252.14531312847,0.0
2019-09-04,strategy_topk_horizon,0.0,101217.96589910118,101217.96589910118,0.0
2019-09-05,strategy_topk_horizon,0.0,101277.80820014198,101277.80820014197,0.0
2019-09-06,strategy_topk_horizon,0.0,101056.92363553257,101056.92363553257,0.0
2019-09-09,strategy_topk_horizon,0.0,101087.57834629892,101087.57834629892,0.0
2019-09-10,strategy_topk_horizon,0.0,101197.40922850744,101197.40922850744,0.0
2019-09-11,strategy_topk_horizon,0.0,101727.13718024001,101727.13718024,0.0
2019-09-12,strategy_topk_horizon,0.0,101767.42295927269,101767.42295927268,0.0
2019-09-13,strategy_topk_horizon,0.0,101315.57417684041,101315.57417684041,0.0
2019-09-16,strategy_topk_horizon,0.0,102011.70940645415,102011.70940645415,0.0
2019-09-17,strategy_topk_horizon,0.0,102294.63259836832,102294.63259836832,0.0
2019-09-18,strategy_topk_horizon,0.0,102203.26462267022,102203.26462267022,0.0
2019-09-19,strategy_topk_horizon,0.0,102347.55633884491,102347.55633884491,0.0
2019-09-20,strategy_topk_horizon,0.0,102248.63728614322,102248.63728614322,0.0
2019-09-23,strategy_topk_horizon,0.0,102299.46711063788,102299.46711063788,0.0
2019-09-24,strategy_topk_horizon,0.0,101794.4381808525,101794.4381808525,0.0
2019-09-25,strategy_topk_horizon,0.0,101816.39388494859,101816.39388494859,0.0
2019-09-26,strategy_topk_horizon,0.0,101920.16629140213,101920.16629140213,0.0
2019-09-27,strategy_topk_horizon,0.0,101439.19783280931,101439.19783280931,0.0
2019-09-30,strategy_topk_horizon,0.0,101752.31893833494,101752.31893833494,0.0
2019-10-01,strategy_topk_horizon,0.0,100658.4119114201,100658.4119114201,0.0
2019-10-02,strategy_topk_horizon,0.0,99100.6539017091,99100.6539017091,0.0
2019-10-03,strategy_topk_horizon,0.0,99689.84254336086,99689.84254336086,0.0
2019-10-04,strategy_topk_horizon,0.0,100644.41247715236,100644.41247715236,0.0
2019-10-07,strategy_topk_horizon,0.0,100232.40378832431,100232.40378832431,0.0
2019-10-08,strategy_topk_horizon,0.0,99119.7575656018,99119.7575656018,0.0
2019-10-09,strategy_topk_horizon,0.0,99777.60528854353,99777.60528854353,0.0
2019-10-10,strategy_topk_horizon,0.0,100364.05929559852,100364.05929559852,0.0
2019-10-11,strategy_topk_horizon,0.0,101453.15556122741,101453.15556122741,0.0
2019-10-14,strategy_topk_horizon,0.0,101190.0330323472,101190.0330323472,0.0
2019-10-15,strategy_topk_horizon,0.0,101438.76182412558,101438.76182412558,0.0
2019-10-16,strategy_topk_horizon,0.0,101513.14138286172,101513.14138286172,0.0
2019-10-17,strategy_topk_horizon,0.0,101853.03469653332,101853.03469653332,0.0
2019-10-18,strategy_topk_horizon,0.0,101791.97031408582,101791.97031408582,0.0
2019-10-21,strategy_topk_horizon,0.0,102097.8542199709,102097.8542199709,0.0
2019-10-22,strategy_topk_horizon,0.0,102068.27809886707,102068.27809886707,0.0
2019-10-23,strategy_topk_horizon,0.0,102382.93238533613,102382.93238533613,0.0
2019-10-24,strategy_topk_horizon,0.0,102559.79502726925,102559.79502726925,0.0
2019-10-25,strategy_topk_horizon,0.0,102644.40721857495,102644.40721857495,0.0
2019-10-28,strategy_topk_horizon,0.0,102325.91414280428,102325.91414280428,0.0
2019-10-29,strategy_topk_horizon,0.0,102245.69833640302,102245.69833640302,0.0
2019-10-30,strategy_topk_horizon,0.0,102570.7363009402,102570.7363009402,0.0
2019-10-31,strategy_topk_horizon,0.0,102561.68158308911,102561.68158308911,0.0
2019-11-01,strategy_topk_horizon,0.0,103097.30284916578,103097.30284916578,0.0
2019-11-04,strategy_topk_horizon,0.0,102866.31231597334,102866.31231597334,0.0
2019-11-05,strategy_topk_horizon,0.0,102346.91595826563,102346.91595826563,0.0
2019-11-06,strategy_topk_horizon,0.0,102300.25191040504,102300.25191040504,0.0
2019-11-07,strategy_topk_horizon,0.0,101639.08678407148,101639.08678407148,0.0
2019-11-08,strategy_topk_horizon,0.0,101363.55301933855,101363.55301933855,0.0
2019-11-11,strategy_topk_horizon,0.0,101419.54936255698,101419.54936255698,0.0
2019-11-12,strategy_topk_horizon,0.0,101500.08731991911,101500.08731991911,0.0
2019-11-13,strategy_topk_horizon,0.0,101605.80521087811,101605.80521087811,0.0
2019-11-14,strategy_topk_horizon,0.0,101810.33465206945,101810.33465206945,0.0
2019-11-15,strategy_topk_horizon,0.0,102243.36083175844,102243.36083175844,0.0
2019-11-18,strategy_topk_horizon,0.0,102340.93164183456,102340.93164183456,0.0
2019-11-19,strategy_topk_horizon,0.0,102355.69311489536,102355.69311489536,0.0
2019-11-20,strategy_topk_horizon,0.0,102079.43150948768,102079.43150948768,0.0
2019-11-21,strategy_topk_horizon,0.0,101828.16018197595,101828.16018197595,0.0
2019-11-22,strategy_topk_horizon,0.0,101913.37863210235,101913.37863210235,0.0
2019-11-25,strategy_topk_horizon,0.0,102481.40946396002,102481.40946396002,0.0
2019-11-26,strategy_topk_horizon,0.0,102859.70575167931,102859.70575167931,0.0
2019-11-27,strategy_topk_horizon,0.0,103031.14909944609,103031.14909944609,0.0
2019-11-29,strategy_topk_horizon,0.0,102384.93807354457,102384.93807354457,0.0
2019-12-02,strategy_topk_horizon,0.0,101823.32736641956,101823.32736641956,0.0
2019-12-03,strategy_topk_horizon,0.0,101782.36460490973,101782.36460490973,0.0
