date,label,SPY,QQQ,NVTS,IONQ
2023-04-11,spy_ief_60_40,0.6033160955013129,0.0,0.0,0.0
2023-04-12,spy_ief_60_40,0.6023382035563469,0.0,0.0,0.0
2023-04-13,spy_ief_60_40,0.605494515943126,0.0,0.0,0.0
2023-04-14,spy_ief_60_40,0.5997964094375028,0.0,0.0,0.0
2023-04-17,spy_ief_60_40,0.6006558789557223,0.0,0.0,0.0
2023-04-18,spy_ief_60_40,0.6008122923985727,0.0,0.0,0.0
2023-04-19,spy_ief_60_40,0.6007717443911464,0.0,0.0,0.0
2023-04-20,spy_ief_60_40,0.5994585984021696,0.0,0.0,0.0
2023-04-21,spy_ief_60_40,0.5996450194479027,0.0,0.0,0.0
2023-04-24,spy_ief_60_40,0.5998952979327496,0.0,0.0,0.0
2023-04-25,spy_ief_60_40,0.5960486112402006,0.0,0.0,0.0
2023-04-26,spy_ief_60_40,0.5950262494127052,0.0,0.0,0.0
2023-04-27,spy_ief_60_40,0.5997672892940211,0.0,0.0,0.0
2023-04-28,spy_ief_60_40,0.6025729574199332,0.0,0.0,0.0
2023-05-01,spy_ief_60_40,0.6023309873203389,0.0,0.0,0.0
2023-05-02,spy_ief_60_40,0.5996205776159095,0.0,0.0,0.0
2023-05-03,spy_ief_60_40,0.5979658808921264,0.0,0.0,0.0
2023-05-04,spy_ief_60_40,0.5962558843668584,0.0,0.0,0.0
2023-05-05,spy_ief_60_40,0.6006638089431583,0.0,0.0,0.0
2023-05-08,spy_ief_60_40,0.6007277414667445,0.0,0.0,0.0
2023-05-09,spy_ief_60_40,0.5996731494588181,0.0,0.0,0.0
2023-05-10,spy_ief_60_40,0.6007916902691001,0.0,0.0,0.0
2023-05-11,spy_ief_60_40,0.6003729500078813,0.0,0.0,0.0
2023-05-12,spy_ief_60_40,0.5989348031437038,0.0,0.0,0.0
2023-05-15,spy_ief_60_40,0.5997617983779188,0.0,0.0,0.0
2023-05-16,spy_ief_60_40,0.598151195722993,0.0,0.0,0.0
2023-05-17,spy_ief_60_40,0.6010480025183235,0.0,0.0,0.0
2023-05-18,spy_ief_60_40,0.6033446314807919,0.0,0.0,0.0
2023-05-19,spy_ief_60_40,0.6029960594388438,0.0,0.0,0.0
2023-05-22,spy_ief_60_40,0.6030932477291273,0.0,0.0,0.0
2023-05-23,spy_ief_60_40,0.6003885189307651,0.0,0.0,0.0
2023-05-24,spy_ief_60_40,0.5986427344013084,0.0,0.0,0.0
2023-05-25,spy_ief_60_40,0.600712761173307,0.0,0.0,0.0
2023-05-26,spy_ief_60_40,0.6026918970932031,0.0,0.0,0.0
2023-05-30,spy_ief_60_40,0.6027830739026951,0.0,0.0,0.0
2023-05-31,spy_ief_60_40,0.6014509134809753,0.0,0.0,0.0
2023-06-01,spy_ief_60_40,0.6037153994894185,0.0,0.0,0.0
2023-06-02,spy_ief_60_40,0.607145227329849,0.0,0.0,0.0
2023-06-05,spy_ief_60_40,0.6066876241210868,0.0,0.0,0.0
2023-06-06,spy_ief_60_40,0.6072065471821401,0.0,0.0,0.0
2023-06-07,spy_ief_60_40,0.606380092611988,0.0,0.0,0.0
2023-06-08,spy_ief_60_40,0.6078185188238684,0.0,0.0,0.0
2023-06-09,spy_ief_60_40,0.6082457480726676,0.0,0.0,0.0
2023-06-12,spy_ief_60_40,0.6015975893816141,0.0,0.0,0.0
2023-06-13,spy_ief_60_40,0.6031715504454056,0.0,0.0,0.0
2023-06-14,spy_ief_60_40,0.6034563522270692,0.0,0.0,0.0
2023-06-15,spy_ief_60_40,0.6064010587068678,0.0,0.0,0.0
2023-06-16,spy_ief_60_40,0.6055864093784133,0.0,0.0,0.0
2023-06-20,spy_ief_60_40,0.604343280755324,0.0,0.0,0.0
