date,label,cash,gross_exposure,equity,cash_weight
2023-06-22,spy_ief_60_40,44262.25029327855,67504.47531601167,111766.72560929021,0.39602350388262075
2023-06-23,spy_ief_60_40,44262.25029327855,66994.13975569437,111256.39004897291,0.3978400725908432
2023-06-26,spy_ief_60_40,44262.25029327855,66720.4284499818,110982.67874326036,0.3988212466530185
2023-06-27,spy_ief_60_40,44449.361709664234,67263.13780524132,111712.49951490556,0.39789067385188576
2023-06-28,spy_ief_60_40,44449.361709664234,67297.0597809506,111746.42149061483,0.39776988933285323
2023-06-29,spy_ief_60_40,44449.361709664234,67562.30815339615,112011.66986306038,0.39682795340883414
2023-06-30,spy_ief_60_40,44449.361709664234,68359.58877342928,112808.9504830935,0.39402336001987526
2023-07-03,spy_ief_60_40,44449.361709664234,68438.23469476643,112887.59640443066,0.3937488539522103
2023-07-05,spy_ief_60_40,44449.361709664234,68336.45419008135,112785.81589974559,0.39410418194052804
2023-07-06,spy_ief_60_40,44449.361709664234,67801.34121872931,112250.70292839356,0.3959829252741443
2023-07-07,spy_ief_60_40,44449.361709664234,67630.16668237196,112079.52839203618,0.39658769400052707
2023-07-10,spy_ief_60_40,44449.361709664234,67801.34121872931,112250.70292839356,0.3959829252741443
2023-07-11,spy_ief_60_40,44449.361709664234,68233.12360514255,112682.48531480678,0.3944655780841521
2023-07-12,spy_ief_60_40,45315.421400639934,67916.78719957925,113232.2086002192,0.40019904195838685
2023-07-13,spy_ief_60_40,45315.421400639934,68455.84842814888,113771.26982878882,0.3983028533375239
2023-07-14,spy_ief_60_40,45315.421400639934,68413.20333514019,113728.62473578012,0.3984522059061114
2023-07-17,spy_ief_60_40,45315.421400639934,68650.74533161572,113966.16673225566,0.3976217038790196
2023-07-18,spy_ief_60_40,45315.421400639934,69160.85990783144,114476.28130847137,0.39584987285297624
2023-07-19,spy_ief_60_40,45315.421400639934,69314.66628738664,114630.08768802657,0.3953187362463586
2023-07-20,spy_ief_60_40,45315.421400639934,68854.7873236598,114170.20872429974,0.3969110848353481
2023-07-21,spy_ief_60_40,45315.421400639934,68854.7873236598,114170.20872429974,0.3969110848353481
2023-07-24,spy_ief_60_40,45315.421400639934,69162.39048666468,114477.81188730462,0.39584458030390895
2023-07-25,spy_ief_60_40,45315.421400639934,69351.19386311519,114666.61526375511,0.3951928056514602
